DOI,Title,Authors,Abstract,Venue (Year),Article URL,PDF URL
10.1016/j.earscirev.2018.12.018,The Tibetan Plateau cryosphere: Observations and model simulations for current status and recent changes,"Meixue Yang, Xuejia Wang, Guojin Pang, Guoning Wan, Zhaochen Liu","Global warming has already had a significant impact on social ecosystems. The Tibetan Plateau (TP), which is characterized by a cryosphere, is also recognized to have a profound influence on regional and global climate systems ...",Earth-Science Reviews (2019),https://www.mendeley.com/catalogue/api/pdf/361103ce-8d94-3fcc-99ba-808e9d7e111d/?doi=10.1016%2Fj.earscirev.2018.12.018,https://www.mendeley.com/catalogue/tibetan-plateau-cryosphere-observations-model-simulations-current-status-recent-changes
10.1016/j.cosust.2018.04.014,The Zero Energy concept: making the whole greater than the sum of the parts to meet the Paris Climate Agreement&#39;s objectives,"Yamina Saheb, Sophie Shnapp, Charlotte Johnson","... include first, having clearly defined long-term targets, community boundaries and values, second, linking targets to community priorities such as economic development and urban renewal, and third, transposing long-term goals into milestones and short ...",Current Opinion in Environmental Sustainability (2018),https://www.mendeley.com/catalogue/api/pdf/0d940dc4-094f-3cfd-bfa4-cb5caee1b614/?doi=10.1016%2Fj.cosust.2018.04.014,https://www.mendeley.com/catalogue/zero-energy-concept-making-whole-greater-sum-parts-meet-paris-climate-agreements-objectives
10.1016/j.cofs.2018.08.005,The ``-omics’’ contributions to the understanding of mycotoxin production under diverse environmental conditions,"Esther Garcia-Cela, Carol Verheecke-Vaessen, Naresh Magan, Angel Medina",... to diverse interacting environmental conditions and their relationship with phenotypic toxin production. We also highlight potential future directions where these approaches can be effectively utilised for the development of minimisation strategies in the context of ...,Current Opinion in Food Science (2018),https://www.mendeley.com/catalogue/api/pdf/bab46a78-3e0e-353c-abbd-c4fd8f77c8f8/?doi=10.1016%2Fj.cofs.2018.08.005,https://www.mendeley.com/catalogue/omics-contributions-understanding-mycotoxin-production-under-diverse-environmental-conditions
10.1016/j.earscirev.2017.11.022,The accuracy of mid-Pliocene δ18O-based ice volume and sea level reconstructions,"Maureen E. Raymo, Reinhard Kozdon, David Evans, Lorraine Lisiecki, Heather L. Ford","Understanding the sensitivity of the polar ice caps to a modest global warming (2–3 °C above preindustrial) is of paramount importance if we are to accurately predict future sea level change, knowledge that will ...",Earth-Science Reviews (2018),https://www.mendeley.com/catalogue/api/pdf/accc6658-bc4e-3ea9-ae60-60ee60f2cfb5/?doi=10.1016%2Fj.earscirev.2017.11.022,https://www.mendeley.com/catalogue/accuracy-midpliocene-%CE%B418obased-ice-volume-sea-level-reconstructions
10.1016/j.cbpa.2019.03.020,The acute and incremental thermal tolerance of Atlantic cod (Gadus morhua) families under normoxia and mild hypoxia,"Fábio S. Zanuzzo, Jason A. Bailey, Amber F. Garber, Anthony K. Gamperl","Given climate change projections, the limited ability of fish reared in sea-cages to behaviourally thermoregulate, and that thermal tolerance may be heritable, studies that examine family-related differences in upper thermal tolerance are quite ...",Comparative Biochemistry and Physiology -Part A : Molecular and Integrative Physiology (2019),https://www.mendeley.com/catalogue/api/pdf/5ab77d85-7268-34fc-89bb-36936d2bf3c6/?doi=10.1016%2Fj.cbpa.2019.03.020,https://www.mendeley.com/catalogue/acute-incremental-thermal-tolerance-atlantic-cod-gadus-morhua-families-under-normoxia-mild-hypoxia
10.1016/j.margen.2018.08.006,The acute transcriptomic response of coral-algae interactions to pH fluctuation,"Zhenyue Lin, Liuying Wang, Mingliang Chen, Jianming Chen",... swing. This suggests enhanced energy costs for coral metabolic adaptation. This study provides a deeper understanding of the biological basis related to the symbiotic corals in response to extreme future climate change and environmental variability.,Marine Genomics (2018),https://www.mendeley.com/catalogue/api/pdf/7adab16d-2ee8-3ad8-857a-f11848141334/?doi=10.1016%2Fj.margen.2018.08.006,https://www.mendeley.com/catalogue/acute-transcriptomic-response-coralalgae-interactions-ph-fluctuation
10.1016/j.scitotenv.2018.10.078,The adaptive capacity of local water basin authorities to climate change: The Thau lagoon basin in France,"David Aubin, Cécile Riche, Vincent Vande Water, Isabelle La Jeunesse","Climate change exacerbates climate variability, and makes water governance more complex. The French local water management plans (SAGE) developed an integrated approach that relies on a balance between bottom-up and top-down governance. The ...",Science of the Total Environment (2019),https://www.mendeley.com/catalogue/api/pdf/c54ffa4e-e02a-3b2d-ac7a-1a5ea9aa0467/?doi=10.1016%2Fj.scitotenv.2018.10.078,https://www.mendeley.com/catalogue/adaptive-capacity-local-water-basin-authorities-climate-change-thau-lagoon-basin-france
10.1016/j.smallrumres.2017.04.013,The advantages of goats for future adaptation to Climate Change: A conceptual overview,"Nazan Koluman Darcan, Nissim Silanikove","The economic importance of goat production has been increased during the last decades all over the world, predominantly in countries that are routinely exposed to harsh environment. Goats have numerous advantages that enable them to ...",Small Ruminant Research (2018),https://www.mendeley.com/catalogue/api/pdf/209ef457-1245-37d0-a3f2-221876b30057/?doi=10.1016%2Fj.smallrumres.2017.04.013,https://www.mendeley.com/catalogue/advantages-goats-future-adaptation-climate-change-conceptual-overview
10.1016/j.scitotenv.2017.09.104,The association between ambient temperature and the risk of preterm birth in China,"Tongjun Guo, Yuanyuan Wang, Hongguang Zhang, Ya Zhang, Jun Zhao, Yan Wang, Xiaoxu Xie, Long Wang, Qian Zhang, Dujia Liu, Yuan He, Ying Yang, Jihong Xu, Zuoqi Peng, Xu Ma","Background With the gradual increase of global warming, the impact of extreme temperatures on health has become a focus of attention, however, its relationship with preterm birth remains unclear. Objectives To investigate the association between ...",Science of the Total Environment (2018),https://www.mendeley.com/catalogue/api/pdf/0f973b30-99a6-3d4f-a808-2b762ff36d1e/?doi=10.1016%2Fj.scitotenv.2017.09.104,https://www.mendeley.com/catalogue/association-between-ambient-temperature-risk-preterm-birth-china-1
10.1016/j.geoforum.2018.09.030,"The benefits that (only) capital can see? Resource access and degradation in industrial carbon forestry, lessons from the CDM in Uganda","Karin Edstedt, Wim Carton","Recent research has shed light on the various tradeoffs involved in carbon forestry, i.e. the pursuit of international forestry projects to help mitigate climate change. This article contributes to these debates by highlighting the ...",Geoforum (2018),https://www.mendeley.com/catalogue/api/pdf/fac4e134-d717-375a-bf9b-f258730613fa/?doi=10.1016%2Fj.geoforum.2018.09.030,https://www.mendeley.com/catalogue/benefits-only-capital-see-resource-access-degradation-industrial-carbon-forestry-lessons-cdm-uganda
10.1016/j.envsci.2018.05.017,The best laid plans: Impacts of politics on local climate change adaptation,Ian M. Picketts,"Academics and champions seeking to guide and implement proactive climate change adaptation must be aware of how local political factors can be a barrier or a benefit to action. With a wave of support, the ...",Environmental Science and Policy (2018),https://www.mendeley.com/catalogue/api/pdf/2ff7101b-0c6c-3b3c-b54f-69341eae9993/?doi=10.1016%2Fj.envsci.2018.05.017,https://www.mendeley.com/catalogue/best-laid-plans-impacts-politics-local-climate-change-adaptation
10.1016/j.ancene.2019.100192,The biodiversity of food and agriculture (Agrobiodiversity) in the anthropocene: Research advances and conceptual framework,"Karl S. Zimmerer, Stef de Haan, Andrew D. Jones, Hilary Creed-Kanashiro, Milka Tello, Miluska Carrasco, Krysty Meza, Franklin Plasencia Amaya, Gisella S. Cruz-Garcia, Ramzi Tubbeh, Yolanda Jiménez Olivencia",Multiple knowledge systems are crucial to understand human-environment interactions of the biodiversity of agriculture and food systems (agrobiodiversity). This article synthesizes these knowledge systems to formulate the novel Agrobiodiversity Knowledge Framework comprised of four ...,Anthropocene (2019),https://www.mendeley.com/catalogue/api/pdf/a8a0252b-e955-3960-b848-269a38e45d1f/?doi=10.1016%2Fj.ancene.2019.100192,https://www.mendeley.com/catalogue/biodiversity-food-agriculture-agrobiodiversity-anthropocene-research-advances-conceptual-framework
10.1016/j.envdev.2017.10.003,The biogas development in the Indonesian power generation sector,"Natarianto Indrawan, Sunil Thapa, Muhammad Ery Wijaya, Muhammad Ridwan, Don Hee Park","Climate change, pollution, and energy insecurity are currently critical worldwide problems. To improve worldwide energy security and supply, new policies regarding renewable energy and new infrastructure should be developed. Since 2006, Indonesia&#39;s dependency on ...",Environmental Development (2018),https://www.mendeley.com/catalogue/api/pdf/2ef48b1c-0c06-33c9-a2d8-cf16e70369fe/?doi=10.1016%2Fj.envdev.2017.10.003,https://www.mendeley.com/catalogue/biogas-development-indonesian-power-generation-sector
10.1016/j.forpol.2019.02.006,The biorefinery transition in the European pulp and paper industry – A three-phase Delphi study including a SWOT-AHP analysis,"Magdalena Brunnhofer, Natasha Gabriella, Josef Peter Schöggl, Tobias Stern, Alfred Posch","Because it is a mature industry, the European pulp and paper industry (PPI) possesses strengths due to its infrastructure, technological know-how, and the availability of biomass. However, the declining trend in the wood-based ...",Forest Policy and Economics (2019),https://www.mendeley.com/catalogue/api/pdf/1d38c3fc-4520-3432-bb77-b4510b8839a1/?doi=10.1016%2Fj.forpol.2019.02.006,https://www.mendeley.com/catalogue/biorefinery-transition-european-pulp-paper-industry-threephase-delphi-study-including-swotahp-analys
10.1016/j.jhydrol.2018.05.014,The bridge between precipitation and temperature – Pressure Change Events: Modeling future non-stationary precipitation,"Ziwen Yu, Stephanie Miller, Franco Montalto, Upmanu Lall","Anthropogenic warming may change precipitation patterns, impacting infrastructure performance and reliability. Future precipitation statistics generated using General Circulation Models (GCM) are, however, often biased and not easily applied to problems such as runoff estimation. Stochastic ...",Journal of Hydrology (2018),https://www.mendeley.com/catalogue/api/pdf/ed222ed7-1ea5-396a-aa8e-a811457f8916/?doi=10.1016%2Fj.jhydrol.2018.05.014,https://www.mendeley.com/catalogue/bridge-between-precipitation-temperature-pressure-change-events-modeling-future-nonstationary-precip
10.1016/j.scitotenv.2017.10.079,"The burden of ambient temperature on years of life lost: A multi-community analysis in Hubei, China","Yunquan Zhang, Chuanhua Yu, Minjin Peng, Lan Zhang","Background Compared with death rates, years of life lost (YLL) has been widely used as a more informative indicator to quantify the burden of premature death. In the context of global climate change, existing evidence ...",Science of the Total Environment (2018),https://www.mendeley.com/catalogue/api/pdf/d393ab52-f523-3a45-9f5c-3273f874c490/?doi=10.1016%2Fj.scitotenv.2017.10.079,https://www.mendeley.com/catalogue/burden-ambient-temperature-years-life-lost-multicommunity-analysis-hubei-china
10.1016/j.agrformet.2017.09.003,The challenge of reconciling bottom-up agricultural methane emissions inventories with top-down measurements,"R. L. Desjardins, D. E. Worth, E. Pattey, A. VanderZaag, R. Srinivasan, M. Mauder, D. Worthy, C. Sweeney, S. Metzger","Agriculture is estimated to produce more than 40% of anthropogenic methane (CH4) emissions, contributing to global climate change. Bottom-up, IPCC based methodologies are typically used to estimate the agriculture sector's contribution, but these ...",Agricultural and Forest Meteorology (2018),https://www.mendeley.com/catalogue/api/pdf/95682218-415e-336d-acc6-873ce2f9b861/?doi=10.1016%2Fj.agrformet.2017.09.003,https://www.mendeley.com/catalogue/challenge-reconciling-bottomup-agricultural-methane-emissions-inventories-topdown-measurements
10.1016/j.landurbplan.2016.09.025,The challenge of urban poverty for the use of green infrastructure on floodplains and wetlands to reduce flood impacts in intertropical Africa,Ian Douglas,"The rapidly expanding urban population in intertropical African cities that lives in poverty in informal settlements poses major problems for urban health, safety and risk reduction. Such settlements often encroach on floodplains and wetlands, restricting ...",Landscape and Urban Planning (2018),https://www.mendeley.com/catalogue/api/pdf/b6bee5f7-7d06-3839-bc4d-614c2dc0dde9/?doi=10.1016%2Fj.landurbplan.2016.09.025,https://www.mendeley.com/catalogue/challenge-urban-poverty-green-infrastructure-floodplains-wetlands-reduce-flood-impacts-intertropical
10.1016/j.jclepro.2018.10.150,The compatibility of controlled power plants with self-sustainable models using a hybrid input/output and water-energy-carbon nexus analysis for climate change adaptation,"Pouya Ifaei, Chang Kyoo Yoo","In the present study, a novel model-based approach is detailed for optimal design and analysis of clean and economic production technologies regardless of temporal and local restrictions. Accordingly, a dual-layer mathematical model is ...",Journal of Cleaner Production (2019),https://www.mendeley.com/catalogue/api/pdf/734a552d-3f0b-3e18-8045-125541aad943/?doi=10.1016%2Fj.jclepro.2018.10.150,https://www.mendeley.com/catalogue/compatibility-controlled-power-plants-selfsustainable-models-using-hybrid-inputoutput-waterenergycar
10.1016/j.ecolmodel.2018.06.013,"The confluences of ideas leading to, and the flow of ideas emerging from, individual-based modeling of riverine fishes","Henriette I. Jager, Donald L. DeAngelis","In this review article, we trace the history of events leading to the development of individual-based models (IBMs) to represent aquatic organisms in rivers and streams. As a metaphor, we present this history as ...",Ecological Modelling (2018),https://www.mendeley.com/catalogue/api/pdf/bd15441c-15fd-346f-9019-25fc9870bfae/?doi=10.1016%2Fj.ecolmodel.2018.06.013,https://www.mendeley.com/catalogue/confluences-ideas-leading-flow-ideas-emerging-individualbased-modeling-riverine-fishes
10.1016/j.coesh.2018.05.001,The connectivity between soil erosion and sediment entrapment in reservoirs,"Christiane Zarfl, Ana Lucía","Rivers are characterized by their water flow regime and sediment transport. Sediments are crucial for channel morphology, water quality, providing habitat for aquatic organisms and, finally, for sustaining deltas. Rivers are, however, fragmented by dams ...",Current Opinion in Environmental Science & Health (2018),https://www.mendeley.com/catalogue/api/pdf/d007c516-b203-3cbd-be94-52353ddf0317/?doi=10.1016%2Fj.coesh.2018.05.001,https://www.mendeley.com/catalogue/connectivity-between-soil-erosion-sediment-entrapment-reservoirs
10.1016/j.aquabot.2019.02.004,The conservation of aquatic vascular plants in Asian Russia,"Elena V. Chemeris, Alexander A. Bobrov, Richard V. Lansdown, Olga A. Mochalova",,Aquatic Botany (2019),https://www.mendeley.com/catalogue/api/pdf/12949c9a-a281-34b1-93d6-a6213fa35d9e/?doi=10.1016%2Fj.aquabot.2019.02.004,https://www.mendeley.com/catalogue/conservation-aquatic-vascular-plants-asian-russia
10.1016/j.strueco.2018.04.004,The contribution of China&#39;s bilateral trade to global carbon emissions in the context of globalization,"Tao Ding, Yadong Ning, Yan Zhang",Controlling and reducing carbon emissions for mitigation of climate change are a global common consensus. It is imperative for legitimately and effectively ascertaining responsibilities among countries to study CO2 emissions embodied in the international trade ...,Structural Change and Economic Dynamics (2018),https://www.mendeley.com/catalogue/api/pdf/33d9586a-1dee-3d4e-a21b-eb6752c0e1e0/?doi=10.1016%2Fj.strueco.2018.04.004,https://www.mendeley.com/catalogue/contribution-chinas-bilateral-trade-global-carbon-emissions-context-globalization
10.1016/j.enpol.2018.05.059,The conundrum of combustible clean energy: Sweden&#39;s history of siting district heating smokestacks in residential areas,Catherine Brinkley,"Communities may wish to source their energy locally to improve resilience in volatile energy markets, reduce greenhouse gas emissions, and support regional economies. Biomass and waste incineration offer one method that has been broadly adopted ...",Energy Policy (2018),https://www.mendeley.com/catalogue/api/pdf/c70050b1-b9fd-35ad-8d55-d3381ffce931/?doi=10.1016%2Fj.enpol.2018.05.059,https://www.mendeley.com/catalogue/conundrum-combustible-clean-energy-swedens-history-siting-district-heating-smokestacks-residential-a
10.1016/j.landusepol.2018.11.009,"The creation and conservation effectiveness of State-wide wetlands and waterways and coastal refugia planning overlays for Tasmania, Australia","Vishnu Prahalad, Jason Whitehead, Adelina Latinovic, Jamie B. Kirkpatrick","Coastal wetlands and waterways are important for biodiversity conservation and ecosystem services. Many have been under threat from land clearing, infill development and, increasingly, to sea level rise. Such wetlands not only need to be ...",Land Use Policy (2019),https://www.mendeley.com/catalogue/api/pdf/a0f76261-b899-3982-a2a9-747c01a49073/?doi=10.1016%2Fj.landusepol.2018.11.009,https://www.mendeley.com/catalogue/creation-conservation-effectiveness-statewide-wetlands-waterways-coastal-refugia-planning-overlays-t
10.1016/j.agsy.2018.12.001,The cropping systems of the Central Dry Zone of Myanmar: Productivity constraints and possible solutions,"David F. Herridge, Mar Mar Win, Khin Mar Mar Nwe, Khin Lay Kyu, Su Su Win, Tun Shwe, Yu Yu Min, Matthew D. Denton, Peter S. Cornish","The Central Dry Zone (CDZ) of Myanmar is home to an estimated 12 million people, provides 35% of Myanmar&#39;s grain cropping, but is underdeveloped and food-insecure. We examined the cropping systems of the ...",Agricultural Systems (2019),https://www.mendeley.com/catalogue/api/pdf/37bba902-79a5-3716-82d7-e16e00922421/?doi=10.1016%2Fj.agsy.2018.12.001,https://www.mendeley.com/catalogue/cropping-systems-central-dry-zone-myanmar-productivity-constraints-possible-solutions
10.1016/j.jhydrol.2017.12.056,The cumulative effects of forest disturbance and climate variability on streamflow components in a large forest-dominated watershed,"Qiang Li, Xiaohua Wei, Mingfang Zhang, Wenfei Liu, Krysta Giles-Hansen, Yi Wang","Assessing how forest disturbance and climate variability affect streamflow components is critical for watershed management, ecosystem protection, and engineering design. Previous studies have mainly evaluated the effects of forest disturbance on total streamflow, rarely with ...",Journal of Hydrology (2018),https://www.mendeley.com/catalogue/api/pdf/bc303129-21b0-302f-899e-a7e8ff1660bf/?doi=10.1016%2Fj.jhydrol.2017.12.056,https://www.mendeley.com/catalogue/cumulative-effects-forest-disturbance-climate-variability-streamflow-components-large-forestdominate
10.1016/j.scitotenv.2018.06.188,The cumulative impacts of small reservoirs on hydrology: A review,"Florence Habets, Jérôme Molénat, Nadia Carluer, Olivier Douez, Delphine Leenhardt","The number of small reservoirs has increased due to their reduced cost, the availability of many favourable locations, and their easy access due to proximity. The cumulative impacts of such small reservoirs are not easy ...",Science of the Total Environment (2018),https://www.mendeley.com/catalogue/api/pdf/05ad1454-87c0-3924-a86d-32391e354170/?doi=10.1016%2Fj.scitotenv.2018.06.188,https://www.mendeley.com/catalogue/cumulative-impacts-small-reservoirs-hydrology-review
10.1016/j.marpolbul.2018.04.065,"The current status of coral reefs and their vulnerability to climate change and multiple human stresses in the Comoros Archipelago, Western Indian Ocean","B. Cowburn, M. A. Samoilys, D. Obura",Coral bleaching and various human stressors have degraded the coral reefs of the Comoros Archipelago in the past 40 years and rising atmospheric CO2 levels are predicted to further impact marine habitats. The condition of ...,Marine Pollution Bulletin (2018),https://www.mendeley.com/catalogue/api/pdf/d216b356-e78f-31c2-bf0f-1cbea2a44be0/?doi=10.1016%2Fj.marpolbul.2018.04.065,https://www.mendeley.com/catalogue/current-status-coral-reefs-vulnerability-climate-change-multiple-human-stresses-comoros-archipelago
10.1016/j.scienta.2018.01.005,The cuticle as a key factor in the quality of horticultural crops,"Julio C. Tafolla-Arellano, Reginaldo Báez-Sañudo, Martín Ernesto Tiznado-Hernández","In recent years, there has been a major increase in the commercialization of horticultural crops in response to population increase. However, several important factors associated with pre- and post-harvest conditions, including drought stress, pathogen ...",Scientia Horticulturae (2018),https://www.mendeley.com/catalogue/api/pdf/485fa248-a5c9-3ff0-ab1a-10bc9cb8e7ab/?doi=10.1016%2Fj.scienta.2018.01.005,https://www.mendeley.com/catalogue/cuticle-key-factor-quality-horticultural-crops
10.1016/j.wasman.2017.11.035,The decay of engineered wood products and paper excavated from landfills in Australia,"Fabiano A. Ximenes, Annette L. Cowie, Morton A. Barlaz","Large volumes of engineered wood products (EWPs) and paper are routinely placed in landfills in Australia, where they are assumed to decay. However, the extent of decay for EWPs is not well-known. This study ...",Waste Management (2018),https://www.mendeley.com/catalogue/api/pdf/074f7832-5b53-3030-aef7-2d0004ae47ae/?doi=10.1016%2Fj.wasman.2017.11.035,https://www.mendeley.com/catalogue/decay-engineered-wood-products-paper-excavated-landfills-australia
10.1016/j.dendro.2019.04.003,The decline of Algerian Cedrus atlantica forests is driven by a climate shift towards drier conditions,"Rafael M. Navarro-Cerrillo, Mohamed Sarmoum, Antonio Gazol, Fatiha Abdoun, J. Julio Camarero","Some north-African Atlas cedar (Cedrus atlantica) forests are in decline, following decades of anthropogenic pressure and repeated drought events. We investigated if the recent decline episodes of these forests are linked to precipitation and ...",Dendrochronologia (2019),https://www.mendeley.com/catalogue/api/pdf/f5c29361-3a38-36ba-86b8-c8cdd9d8161f/?doi=10.1016%2Fj.dendro.2019.04.003,https://www.mendeley.com/catalogue/decline-algerian-cedrus-atlantica-forests-driven-climate-shift-towards-drier-conditions
10.1016/j.tranpol.2018.11.010,The determinants of CO2 emissions of air transport passenger traffic: An analysis of Lombardy (Italy),"Pak Lam Lo, Gianmaria Martini, Flavio Porta, Davide Scotti","We study the determinants of aviation CO2 emissions by designing an econometric model applied to a panel data set covering all flights departing from Lombardy, Italy over the 1997–2011 period. We consider two dimensions ...",Transport Policy (2018),https://www.mendeley.com/catalogue/api/pdf/ef947ec4-836a-3992-9045-8b1d6cd83bcd/?doi=10.1016%2Fj.tranpol.2018.11.010,https://www.mendeley.com/catalogue/determinants-co2-emissions-air-transport-passenger-traffic-analysis-lombardy-italy
10.1016/j.jup.2019.01.009,The development and cost of renewable energy resources in Vietnam,"Phuong Anh Nguyen, Malcolm Abbott, Thanh Loan T. Nguyen","Vietnam has abundant natural resources, but a high vulnerability to climate change. The Vietnamese government, therefore, has avddeclared its intention to encourage clean energy development. To achieve this, the cost of renewables needs to be ...",Utilities Policy (2019),https://www.mendeley.com/catalogue/api/pdf/293dbdc1-3d0b-3126-b45e-6cde39744e3c/?doi=10.1016%2Fj.jup.2019.01.009,https://www.mendeley.com/catalogue/development-cost-renewable-energy-resources-vietnam
10.1016/j.scs.2017.12.039,The development of a participatory assessment technique for infrastructure: Neighborhood-level monitoring towards sustainable infrastructure systems,"Marccus D. Hendricks, Michelle A. Meyer, Nasir G. Gharaibeh, Shannon Van Zandt, Jaimie Masterson, John T. Cooper, Jennifer A. Horney, Philip Berke","Climate change and increasing natural disasters coupled with years of deferred maintenance have added pressure to infrastructure in urban areas. Thus, monitoring for failure of these systems is crucial to prevent future impacts to life ...",Sustainable Cities and Society (2018),https://www.mendeley.com/catalogue/api/pdf/cb68f5b2-144f-3b7b-951e-16466b6972ef/?doi=10.1016%2Fj.scs.2017.12.039,https://www.mendeley.com/catalogue/development-participatory-assessment-technique-infrastructure-neighborhoodlevel-monitoring-towards-s
10.1016/j.apenergy.2018.02.116,The development of an integrated model for the assessment of water and GHG footprints for the power generation sector,"Nikhil Agrawal, Md Ahiduzzaman, Amit Kumar","To ensure the use of water today does not damage the prospects for its use by future generations, there is need to understand long-term water demand and supply through energy production, conversion, and use ...",Applied Energy (2018),https://www.mendeley.com/catalogue/api/pdf/818c328a-f175-3fbf-8e11-64542fff9b9d/?doi=10.1016%2Fj.apenergy.2018.02.116,https://www.mendeley.com/catalogue/development-integrated-model-assessment-water-ghg-footprints-power-generation-sector
10.1016/j.tust.2018.06.006,The development of underground freight transport: An overview,Johan G.S.N. Visser,"Today, transportation of freight by trucks and vans faces congestion within most of the urbanized areas around the world, making supply chains less efficient and causing air pollution, noise, reducing traffic safety and also contributing ...",Tunnelling and Underground Space Technology (2018),https://www.mendeley.com/catalogue/api/pdf/331db88b-b4da-3e3d-9974-e0bd28f40773/?doi=10.1016%2Fj.tust.2018.06.006,https://www.mendeley.com/catalogue/development-underground-freight-transport-overview
10.1016/j.envexpbot.2017.09.013,The dioecious Populus tremula displays interactive effects of temperature and ultraviolet-B along a natural gradient,"Christian B. Strømme, Riitta Julkunen-Tiitto, Jorunn E. Olsen, Line Nybakken","Observed and projected warming has provoked research interest on tree phenology in relation to climate. While both ultraviolet-B (UV-B) radiation and warming has been shown to affect growth and development in plants, the ...",Environmental and Experimental Botany (2018),https://www.mendeley.com/catalogue/api/pdf/8cca548e-2ed4-3be6-b2ff-a0e5552142e7/?doi=10.1016%2Fj.envexpbot.2017.09.013,https://www.mendeley.com/catalogue/dioecious-populus-tremula-displays-interactive-effects-temperature-ultravioletb-along-natural-gradie
10.1016/j.palaeo.2018.07.001,"The disturbance regime of an Early Holocene swamp forest in the Czech Republic, as revealed by dendroecological, pollen and macrofossil data","Pavel Šamonil, Alice Moravcová, Petr Pokorný, Pavla Žáčková, Jakub Kašpar, Ivana Vašíčková, Pavel Daněk, Jan Novák, Petra Hájková, Dušan Adam, Hanns Hubert Leuschner",A unique remnant of forest dating back to the period 9733–7897 yr BC and consisting of hundreds of tree bases was discovered in the Czech Republic. We aimed to reveal the complex disturbance history ...,"Palaeogeography, Palaeoclimatology, Palaeoecology (2018)",https://www.mendeley.com/catalogue/api/pdf/d04614cb-3082-3ac8-b2c1-ab8fbf847614/?doi=10.1016%2Fj.palaeo.2018.07.001,https://www.mendeley.com/catalogue/disturbance-regime-early-holocene-swamp-forest-czech-republic-revealed-dendroecological-pollen-macro
10.1016/j.agee.2017.09.006,The dynamic mechanism of landscape structure change of arable landscape system in China,"Penghui Jiang, Qianwen Cheng, Zhuzhou Zhuang, Haoqing Tang, Manchun Li, Liang Cheng, Xiaolong Jin","... and population surveys covering 9 856 townships. Our findings indicate that the arable landscape system in China shows an overall trend of fragmentation, with the extent of the core arable land decreasing by 10 336 ...","Agriculture, Ecosystems and Environment (2018)",https://www.mendeley.com/catalogue/api/pdf/b17c5fc1-49ab-3a65-bc53-fcc998ee9c17/?doi=10.1016%2Fj.agee.2017.09.006,https://www.mendeley.com/catalogue/dynamic-mechanism-landscape-structure-change-arable-landscape-system-china
10.1016/j.ecolind.2018.01.018,"The dynamics of sand-stabilization services in Inner Mongolia, China from 1981 to 2010 and its relationship with climate change and human activities","Dajing Li, Duanyang Xu, Ziyu Wang, Xiaogang You, Xiaoyu Zhang, Alin Song","Sand-stabilization, the most important ecological service provided by desert and desertified lands, can alleviate severe wind erosion of soil and is induced by both climate change and human activities. However, with a lack of ...",Ecological Indicators (2018),https://www.mendeley.com/catalogue/api/pdf/97f1722d-0351-3068-9491-26263a066cb1/?doi=10.1016%2Fj.ecolind.2018.01.018,https://www.mendeley.com/catalogue/dynamics-sandstabilization-services-inner-mongolia-china-1981-2010-relationship-climate-change-human
10.1016/j.rser.2018.07.022,The economic effects of renewable energy expansion in the electricity sector: A CGE analysis for Malaysia,"Fatemeh Chatri, Masoud Yahoo, Jamal Othman","Electricity is a critical factor in developing a robust and modern economy and for improving the quality of life. In Malaysia, the electricity sector benefits from heavy subsidies to its gas inputs. Such economic interventions ...",Renewable and Sustainable Energy Reviews (2018),https://www.mendeley.com/catalogue/api/pdf/e28ee669-0a40-30e5-a9d4-59af4a29c7a5/?doi=10.1016%2Fj.rser.2018.07.022,https://www.mendeley.com/catalogue/economic-effects-renewable-energy-expansion-electricity-sector-cge-analysis-malaysia
10.1016/j.envsci.2018.05.008,The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom,"Stephen C. Mangi, Jeo Lee, John K. Pinnegar, Robin J. Law, Emmanouil Tyllianakis, Silvana N.R. Birchenough","Ocean acidification may pose a major threat to commercial fisheries, especially those for calcifying shellfish species. This study was undertaken to estimate the potential economic costs resulting from ocean acidification on UK wild capture and ...",Environmental Science and Policy (2018),https://www.mendeley.com/catalogue/api/pdf/f53b62b1-252f-3bb0-a7ab-686192052f6f/?doi=10.1016%2Fj.envsci.2018.05.008,https://www.mendeley.com/catalogue/economic-impacts-ocean-acidification-shellfish-fisheries-aquaculture-united-kingdom
10.1016/j.scitotenv.2019.03.329,The ecosystem carbon sink implications of mountain forest expansion into abandoned grazing land: The role of subsoil and climatic factors,"Guido Pellis, Tommaso Chiti, Ana Rey, Jorge Curiel Yuste, Carlo Trotta, Dario Papale","Woody encroachment is a widespread phenomenon resulting from the abandonment of mountain agricultural and pastoral practices during the last century. As a result, forests have expanded, increasing biomass and necromass carbon (C) pools. However, the ...",Science of the Total Environment (2019),https://www.mendeley.com/catalogue/api/pdf/dfd70194-e6fd-3dca-91bf-e3fead3825bd/?doi=10.1016%2Fj.scitotenv.2019.03.329,https://www.mendeley.com/catalogue/ecosystem-carbon-sink-implications-mountain-forest-expansion-abandoned-grazing-land-role-subsoil-cli
